DataSeriesID,SI_Mass,LnMass,Locomotor Trait,TraitValue,TempTraitValue,Temperature,TempKelvin,1/kT,TempType,Environment,TaxaID,Kingdom,Phylum,Class,Order,Family,Genus,Species,CommonName,Thermy,TrophicGroup
2933,17.6,2.86789890204411,Maximum Speed,34.8,5.43459313467944,37,310.15,37.4172720485064,Body-Direct,Air,Motacilla flava,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,flava,Yellow wagtail,endotherm,carnivore
2934,15.3,2.72785282839839,Maximum Speed,38.45,6.00460074794323,37,310.15,37.4172720485064,Body-Direct,Air,Muscicapa striata,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Muscicapa,striata,Spotted flycatcher,endotherm,carnivore
2935,15,2.70805020110221,Maximum Speed,39.77,6.21074048753452,37,310.15,37.4172720485064,Body-Direct,Air,Phoenicurus phoenicurus,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,phoenicurus,Common Redstart,endotherm,carnivore
2936,12.3,2.50959926237837,Maximum Speed,33.3,5.20034343059843,37,310.15,37.4172720485064,Body-Direct,Air,Acrocephalus scirpaceus,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,scirpaceus,Reed Warbler,endotherm,omnivore
2937,12,2.484906649788,Maximum Speed,36.2,5.65322619182171,37,310.15,37.4172720485064,Body-Direct,Air,Ficedula hypoleuca,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,hypoleuca,Pied Flycatacher,endotherm,carnivore
2938,11.4,2.43361335540045,Maximum Speed,42.3,6.60584165508449,37,310.15,37.4172720485064,Body-Direct,Air,Serinus serinus,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Serinus,serinus,Serin,endotherm,omnivore
2939,8.7,2.16332302566054,Maximum Speed,32.9,5.13787684284349,37,310.15,37.4172720485064,Body-Direct,Air,Phylloscopus trochilus,Animalia,Chordata,Aves,Passeriformes,Phyllostomidae,Phylloscopus,trochilus,Willow warbler,endotherm,carnivore
2940,5.4,1.68639895357023,Maximum Speed,27.2,4.24772796733565,37,310.15,37.4172720485064,Body-Direct,Air,Regulus regulus,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,regulus,Goldcrest,endotherm,carnivore
2941,15,2.70805020110221,Routine Speed,3.4,0.530965995916957,37,310.15,37.4172720485064,Body-Direct,Air,Parus major,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,major,Great tit,endotherm,carnivore
2942,15.13,2.71667952780026,Routine Speed,1.55,0.242058027550377,37,310.15,37.4172720485064,Body-Direct,Air,Taeniopygia guttata,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Taeniopygia,guttata,Zebra finch,endotherm,herbivore
2943,13.05,2.5687881337687,Maximum Acceleration,10.69,1.66941955775067,37,310.15,37.4172720485064,Body-Direct,Air,Taeniopygia guttata,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Taeniopygia,guttata,Zebra finch,endotherm,herbivore
2944,398,5.98645200528444,Routine Speed,17.6,2.74852986121719,37,310.15,37.4172720485064,Body-Direct,Air,Fratercula arctic,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Fratercula,arctic,Puffin,endotherm,carnivore
2945,950,6.85646198459459,Routine Speed,19.1,2.9827795652982,37,310.15,37.4172720485064,Body-Direct,Air,Uria aalge,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Uria,aalge,Common murre,endotherm,carnivore
2946,620,6.42971947803914,Routine Speed,11,1.71783116326074,37,310.15,37.4172720485064,Body-Direct,Air,Alco torda,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Alco,torda,Razorbill,endotherm,carnivore
2947,1350,7.20785987143248,Routine Speed,14.9,2.32688039387137,37,310.15,37.4172720485064,Body-Direct,Air,Stercorarius skua,Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,skua,Great skua,endotherm,carnivore
2948,390,5.96614673912369,Routine Speed,13.3,2.07701404285162,37,310.15,37.4172720485064,Body-Direct,Air,Stercorarius parasiticus,Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,parasiticus,Parasitic jaeger,endotherm,carnivore
2949,387,5.95842469302978,Routine Speed,13.1,2.04578074897416,37,310.15,37.4172720485064,Body-Direct,Air,Rissa tridactyla,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa,tridactyla,Black-legged kittiwake,endotherm,carnivore
2950,1550,7.34601020991329,Routine Speed,13,2.03016410203542,37,310.15,37.4172720485064,Body-Direct,Air,Larus marinus,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,marinus,Great black-backed gull,endotherm,omnivore
2951,950,6.85646198459459,Routine Speed,9.9,1.54604804693467,37,310.15,37.4172720485064,Body-Direct,Air,Larus argentatus,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,argentatus,European herring gull,endotherm,omnivore
2952,325,5.78382518232974,Routine Speed,9.5,1.48358145917973,37,310.15,37.4172720485064,Body-Direct,Air,Larus atricilla,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,atricilla,Laughing gull,endotherm,omnivore
2953,470,6.1527326947041,Routine Speed,10,1.5616646938734,37,310.15,37.4172720485064,Body-Direct,Air,Thalasseus maximus,Animalia,Chordata,Aves,Charadriiformes,Sternidae,Thalasseus,maximus,Royal tern,endotherm,carnivore
2954,300,5.7037824746562,Routine Speed,9.9,1.54604804693467,37,310.15,37.4172720485064,Body-Direct,Air,Rynchops niger,Animalia,Chordata,Aves,Charadriiformes,Rynchopidae,Rynchops,niger,Black skimmer,endotherm,carnivore
2955,815,6.70318811324086,Routine Speed,13,2.03016410203542,37,310.15,37.4172720485064,Body-Direct,Air,Fulmarus glacialis,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus,glacialis,Northern fulmar,endotherm,carnivore
2956,1850,7.52294091807237,Routine Speed,14.4,2.2487971591777,37,310.15,37.4172720485064,Body-Direct,Air,Morus bassanus,Animalia,Chordata,Aves,Suliformes,Sulidae,Morus,bassanus,Northern gannet,endotherm,carnivore
2957,1410,7.25134498337221,Routine Speed,14.5,2.26441380611643,37,310.15,37.4172720485064,Body-Direct,Air,Phalacrocorax auritus,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,auritus,Double-crested cormorant,endotherm,carnivore
2958,1810,7.50108212425987,Routine Speed,15.4,2.40496362856504,37,310.15,37.4172720485064,Body-Direct,Air,Phalacrocorax aristotelis,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,aristotelis,European shag,endotherm,carnivore
2959,3390,8.1285852003745,Routine Speed,10.1,1.57728134081214,37,310.15,37.4172720485064,Body-Direct,Air,Pelecanus occidentalis,Animalia,Chordata,Aves,Pelecaniformes,Pelcanidae,Pelecanus,occidentalis,Brown pelican,endotherm,carnivore
2960,1470,7.29301767977278,Routine Speed,9.3,1.45234816530226,37,310.15,37.4172720485064,Body-Direct,Air,Fregata magnificens,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,magnificens,Magnificent frigatebird,endotherm,carnivore
2961,1300,7.17011954344963,Routine Speed,11.9,1.85838098570935,37,310.15,37.4172720485064,Body-Direct,Air,Platalea ajaja,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Platalea,ajaja,Roseate spoonbill,endotherm,carnivore
2962,900,6.80239476332431,Routine Speed,12.9,2.01454745509669,37,310.15,37.4172720485064,Body-Direct,Air,Eudocimus albus,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Eudocimus,albus,American white ibis,endotherm,carnivore
2963,1920,7.56008046502183,Routine Speed,9.4,1.467964812241,37,310.15,37.4172720485064,Body-Direct,Air,Ardea herodias,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,herodias,Great blue heron,endotherm,carnivore
2964,874,6.77308037565554,Routine Speed,10.6,1.65536457550581,37,310.15,37.4172720485064,Body-Direct,Air,Ardea alba,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,alba,Great egret,endotherm,carnivore
2965,340,5.82894561761021,Routine Speed,8.8,1.37426493060859,37,310.15,37.4172720485064,Body-Direct,Air,Egretta caerulea,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,caerulea,Little blue heron,endotherm,carnivore
2966,1550,7.34601020991329,Routine Speed,10.6,1.65536457550581,37,310.15,37.4172720485064,Body-Direct,Air,Cathartes aura,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,aura,Turkey vulture,endotherm,carnivore
2967,2080,7.64012317269536,Routine Speed,10.8,1.68659786938327,37,310.15,37.4172720485064,Body-Direct,Air,Coragyps atratus,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Coragyps,atratus,Black vulture,endotherm,carnivore
2968,4680,8.45105338891169,Routine Speed,11.2,1.74906445713821,37,310.15,37.4172720485064,Body-Direct,Air,Haliaeetus leucocephalus,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,leucocephalus,Bald eagle,endotherm,carnivore
2969,90,4.49980967033027,Routine Speed,9.1,1.4211148714248,37,310.15,37.4172720485064,Body-Direct,Air,Falco sparverius,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,sparverius,American kestral,endotherm,carnivore
2970,1490,7.30653139893951,Routine Speed,10.6,1.65536457550581,37,310.15,37.4172720485064,Body-Direct,Air,Pandion haliaetus,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,haliaetus,Osprey,endotherm,carnivore
2971,132,4.88280192258637,Routine Speed,12.7,1.98331416121922,37,310.15,37.4172720485064,Body-Direct,Air,Colaptes auratus,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,auratus,Northern flicker,endotherm,carnivore
2972,8550,9.05368656193081,Routine Speed,15,2.3424970408101,37,310.15,37.4172720485064,Body-Direct,Air,Diomedea exulans,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Diomedea,exulans,Wandering albatross,endotherm,carnivore
2973,3080,8.03268487596762,Routine Speed,13.3,2.07701404285162,37,310.15,37.4172720485064,Body-Direct,Air,Thalassarche melanophris,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,melanophris,Black-browed albatross,endotherm,carnivore
2974,418,6.03548143252476,Routine Speed,12.3,1.92084757346428,37,310.15,37.4172720485064,Body-Direct,Air,Daption capense,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Daption,capense,Cape petrel,endotherm,carnivore
2975,155,5.04342511691925,Routine Speed,11.1,1.73344781019948,37,310.15,37.4172720485064,Body-Direct,Air,Pachyptila desolata,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pachyptila,desolata,Antarctic prion,endotherm,carnivore
2976,35,3.55534806148941,Routine Speed,10.4,1.62413128162834,37,310.15,37.4172720485064,Body-Direct,Air,Oceanites oceanicus,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanites,oceanicus,Wilson's storm petrel,endotherm,carnivore
